id,game_id,year,month,day,home_team,away_team,home_score,away_score,tier
496,0021700191,2017,11,12,OKC,DAL,112,99,0
497,0021700151,2017,11,7,WAS,DAL,99,113,0
498,0021700134,2017,11,4,MIN,DAL,112,99,0
499,0021700125,2017,11,3,DAL,NOP,94,99,0
500,0021700116,2017,11,1,LAC,DAL,119,98,0
501,0021700098,2017,10,30,UTA,DAL,104,89,0
502,0021700081,2017,10,28,DAL,PHI,110,112,0
503,0021700066,2017,10,26,MEM,DAL,96,91,0
504,0021700061,2017,10,25,DAL,MEM,103,94,0
505,0021700045,2017,10,23,DAL,GSW,103,133,0
506,0021700032,2017,10,21,HOU,DAL,107,91,0
507,0021700024,2017,10,20,DAL,SAC,88,93,0
508,0021701225,2018,4,11,MIN,DEN,112,106,0
509,0021701211,2018,4,9,DEN,POR,88,82,0
510,0021701191,2018,4,7,LAC,DEN,115,134,0
511,0021701180,2018,4,5,DEN,MIN,100,96,0
512,0021701165,2018,4,3,DEN,IND,107,104,0
513,0021701152,2018,4,1,DEN,MIL,128,125,0
514,0021701133,2018,3,30,OKC,DEN,125,126,0
515,0021701109,2018,3,27,TOR,DEN,114,110,0
516,0021701105,2018,3,26,PHI,DEN,123,104,0
517,0021701079,2018,3,23,WAS,DEN,100,108,0
518,0021701054,2018,3,19,MIA,DEN,149,141,0
519,0021701040,2018,3,17,MEM,DEN,101,94,0
520,0021701026,2018,3,15,DEN,DET,120,113,0
521,0021701015,2018,3,13,LAL,DEN,112,103,0
522,0021700996,2018,3,11,DEN,SAC,130,104,0
523,0021700983,2018,3,9,DEN,LAL,125,116,0
524,0021700931,2018,3,2,MEM,DEN,102,108,0
525,0021700912,2018,2,27,DEN,LAC,120,122,0
526,0021700896,2018,2,25,DEN,HOU,114,119,0
527,0021700880,2018,2,23,DEN,SAS,122,119,0
528,0021700865,2018,2,15,MIL,DEN,123,134,0
529,0021700852,2018,2,13,DEN,SAS,117,109,0
530,0021700832,2018,2,10,PHX,DEN,113,123,0
531,0021700823,2018,2,9,HOU,DEN,130,104,0
532,0021700782,2018,2,3,DEN,GSW,115,108,0
533,0021700765,2018,2,1,DEN,OKC,127,124,0
534,0021700750,2018,1,30,SAS,DEN,106,104,0
535,0021700712,2018,1,25,DEN,NYK,130,118,0
536,0021700694,2018,1,22,DEN,POR,104,101,0
537,0021700671,2018,1,19,DEN,PHX,100,108,0
538,0021700662,2018,1,17,LAC,DEN,109,104,0
539,0021700633,2018,1,13,SAS,DEN,112,80,0
540,0021700625,2018,1,12,DEN,MEM,87,78,0
541,0021700597,2018,1,8,GSW,DEN,124,114,0
542,0021700585,2018,1,6,SAC,DEN,106,98,0
543,0021700574,2018,1,5,DEN,UTA,99,91,0
544,0021700563,2018,1,3,DEN,PHX,134,111,0
545,0021700536,2017,12,30,DEN,PHI,102,107,0
546,0021700510,2017,12,27,MIN,DEN,128,125,0
547,0021700503,2017,12,26,DEN,UTA,107,83,0
548,0021700489,2017,12,23,GSW,DEN,81,96,0
549,0021700478,2017,12,22,POR,DEN,85,102,0
550,0021700462,2017,12,20,DEN,MIN,104,112,0
551,0021700447,2017,12,18,OKC,DEN,95,94,0
552,0021700427,2017,12,15,DEN,NOP,117,111,0
553,0021700398,2017,12,12,DET,DEN,84,103,0
554,0021700387,2017,12,10,IND,DEN,126,116,0
555,0021700370,2017,12,8,ORL,DEN,89,103,0
556,0021700360,2017,12,6,NOP,DEN,123,114,0
557,0021700332,2017,12,2,DEN,LAL,115,100,0
558,0021700301,2017,11,28,UTA,DEN,106,77,0
559,0021700274,2017,11,24,DEN,MEM,104,92,0
560,0021700259,2017,11,22,HOU,DEN,125,95,0
561,0021700251,2017,11,20,SAC,DEN,98,114,0
562,0021700240,2017,11,19,LAL,DEN,127,109,0
563,0021700226,2017,11,17,DEN,NOP,146,114,0
564,0021700198,2017,11,13,POR,DEN,99,82,0
565,0021700185,2017,11,11,DEN,ORL,125,107,0
566,0021700168,2017,11,9,DEN,OKC,102,94,0
567,0021700135,2017,11,4,DEN,GSW,108,127,0
568,0021700127,2017,11,3,DEN,MIA,95,94,0
569,0021700114,2017,11,1,DEN,TOR,129,111,0
570,0021700094,2017,10,30,NYK,DEN,116,110,0
571,0021700047,2017,10,23,DEN,WAS,104,109,0
572,0021700035,2017,10,21,DEN,SAC,96,79,0
573,0021700010,2017,10,18,UTA,DEN,106,96,0
574,0021701204,2018,4,9,DET,TOR,98,108,0
575,0021701199,2018,4,8,MEM,DET,130,117,0
576,0021701169,2018,4,4,DET,PHI,108,115,0
577,0021701139,2018,3,31,NYK,DET,109,115,0
578,0021701124,2018,3,29,DET,WAS,103,92,0
579,0021701104,2018,3,26,DET,LAL,112,106,0
580,0021701074,2018,3,22,HOU,DET,100,96,0
581,0021701063,2018,3,20,PHX,DET,88,115,0
582,0021701057,2018,3,19,SAC,DET,90,106,0
583,0021701045,2018,3,17,POR,DET,100,87,0
584,0021701013,2018,3,13,UTA,DET,110,79,0
585,0021700966,2018,3,7,DET,TOR,119,121,0
586,0021700938,2018,3,3,MIA,DET,105,96,0
587,0021700926,2018,3,2,ORL,DET,115,106,0
588,0021700913,2018,2,28,DET,MIL,110,87,0
589,0021700901,2018,2,26,TOR,DET,123,94,0
590,0021700841,2018,2,12,DET,NOP,103,118,0
591,0021700817,2018,2,9,DET,LAC,95,108,0
592,0021700790,2018,2,5,DET,POR,111,91,0
593,0021700776,2018,2,3,DET,MIA,111,107,0
594,0021700761,2018,2,1,DET,MEM,104,102,0
595,0021700724,2018,1,27,DET,OKC,108,121,0
596,0021700702,2018,1,24,DET,UTA,95,98,0
597,0021700669,2018,1,19,DET,WAS,112,122,0
598,0021700656,2018,1,17,TOR,DET,96,91,0
599,0021700595,2018,1,8,NOP,DET,112,109,0
600,0021700580,2018,1,6,DET,HOU,108,101,0
601,0021700569,2018,1,5,PHI,DET,114,78,0
602,0021700558,2018,1,3,MIA,DET,111,104,0
603,0021700530,2017,12,30,DET,SAS,93,79,0
604,0021700516,2017,12,28,ORL,DET,102,89,0
605,0021700498,2017,12,26,DET,IND,107,83,0
606,0021700471,2017,12,22,DET,NYK,104,101,0
607,0021700438,2017,12,17,DET,ORL,114,110,0
608,0021700419,2017,12,15,IND,DET,98,104,0
609,0021700368,2017,12,8,DET,GSW,98,102,0
610,0021700359,2017,12,6,MIL,DET,104,100,0
611,0021700348,2017,12,4,SAS,DET,96,93,0
612,0021700330,2017,12,2,PHI,DET,108,103,0
613,0021700320,2017,12,1,WAS,DET,109,91,0
614,0021700303,2017,11,29,DET,PHX,131,107,0
615,0021700273,2017,11,24,OKC,DET,98,99,0
616,0021700238,2017,11,19,MIN,DET,97,100,0
617,0021700217,2017,11,17,IND,DET,107,100,0
618,0021700209,2017,11,15,MIL,DET,99,95,0
619,0021700189,2017,11,12,DET,MIA,112,103,0
620,0021700159,2017,11,8,DET,IND,114,97,0
621,0021700132,2017,11,4,DET,SAC,108,99,0
622,0021700119,2017,11,3,DET,MIL,105,96,0
623,0021700104,2017,10,31,LAL,DET,113,93,0
624,0021700091,2017,10,29,GSW,DET,107,115,0
625,0021700084,2017,10,28,LAC,DET,87,95,0
626,0021700056,2017,10,25,DET,MIN,122,101,0
627,0021700041,2017,10,23,DET,PHI,86,97,0
628,0021700030,2017,10,21,NYK,DET,107,111,0
629,0021700020,2017,10,20,WAS,DET,115,111,0
630,0021701217,2018,4,10,UTA,GSW,119,79,0
631,0021701203,2018,4,8,PHX,GSW,100,117,0
632,0021701195,2018,4,7,GSW,NOP,120,126,0
633,0021701175,2018,4,5,IND,GSW,126,106,0
634,0021701163,2018,4,3,OKC,GSW,107,111,0
635,0021701153,2018,4,1,GSW,PHX,117,107,0
636,0021701142,2018,3,31,SAC,GSW,96,112,0
637,0021701128,2018,3,29,GSW,MIL,107,116,0
638,0021701114,2018,3,27,GSW,IND,81,92,0
639,0021701102,2018,3,25,GSW,UTA,91,110,0
640,0021701056,2018,3,19,SAS,GSW,89,75,0
641,0021701044,2018,3,17,PHX,GSW,109,124,0
642,0021701033,2018,3,16,GSW,SAC,93,98,0
643,0021701019,2018,3,14,GSW,LAL,117,106,0
644,0021700994,2018,3,11,MIN,GSW,109,103,0
645,0021700984,2018,3,9,POR,GSW,125,108,0
646,0021700976,2018,3,8,GSW,SAS,110,107,0
647,0021700917,2018,2,28,WAS,GSW,101,109,0
648,0021700900,2018,2,26,NYK,GSW,111,125,0
649,0021700887,2018,2,24,GSW,OKC,112,80,0
650,0021700872,2018,2,22,GSW,LAC,134,127,0
651,0021700864,2018,2,14,POR,GSW,123,117,0
652,0021700846,2018,2,12,GSW,PHX,129,83,0
653,0021700831,2018,2,10,GSW,SAS,122,105,0
654,0021700803,2018,2,6,GSW,OKC,105,125,0
655,0021700774,2018,2,2,SAC,GSW,104,119,0
656,0021700751,2018,1,30,UTA,GSW,129,99,0
657,0021700713,2018,1,25,GSW,MIN,126,113,0
658,0021700699,2018,1,23,GSW,NYK,123,112,0
659,0021700679,2018,1,20,HOU,GSW,116,108,0
660,0021700631,2018,1,13,TOR,GSW,125,127,0
661,0021700622,2018,1,12,MIL,GSW,94,108,0
662,0021700613,2018,1,10,GSW,LAC,106,125,0
663,0021700578,2018,1,6,LAC,GSW,105,121,0
664,0021700566,2018,1,4,HOU,GSW,114,124,0
665,0021700535,2017,12,30,GSW,MEM,141,128,0
666,0021700514,2017,12,27,GSW,UTA,126,101,0
667,0021700479,2017,12,22,GSW,LAL,113,106,0
668,0021700464,2017,12,20,GSW,MEM,97,84,0
669,0021700450,2017,12,18,LAL,GSW,114,116,0
670,0021700395,2017,12,11,GSW,POR,111,104,0
671,0021700346,2017,12,4,NOP,GSW,115,125,0
672,0021700335,2017,12,3,MIA,GSW,95,123,0
673,0021700318,2017,12,1,ORL,GSW,112,133,0
674,0021700312,2017,11,29,LAL,GSW,123,127,0
675,0021700296,2017,11,27,GSW,SAC,106,110,0
676,0021700284,2017,11,25,GSW,NOP,110,95,0
677,0021700263,2017,11,22,OKC,GSW,108,91,0
678,0021700231,2017,11,18,PHI,GSW,116,124,0
679,0021700199,2017,11,13,GSW,ORL,110,100,0
680,0021700184,2017,11,11,GSW,PHI,135,114,0
681,0021700163,2017,11,8,GSW,MIN,125,101,0
682,0021700148,2017,11,6,GSW,MIA,97,80,0
683,0021700117,2017,11,2,SAS,GSW,92,112,0
684,0021700100,2017,10,30,LAC,GSW,113,141,0
685,0021700075,2017,10,27,GSW,WAS,120,117,0
686,0021700063,2017,10,25,GSW,TOR,117,112,0
687,0021700033,2017,10,21,MEM,GSW,111,101,0
688,0021700025,2017,10,20,NOP,GSW,120,128,0
689,0021700002,2017,10,17,GSW,HOU,121,122,0
690,0021701230,2018,4,11,SAC,HOU,96,83,0
691,0021701218,2018,4,10,LAL,HOU,99,105,0
692,0021701194,2018,4,7,HOU,OKC,102,108,0
693,0021701177,2018,4,5,HOU,POR,96,94,0
694,0021701161,2018,4,3,HOU,WAS,120,104,0
695,0021701145,2018,4,1,SAS,HOU,100,83,0
696,0021701132,2018,3,30,HOU,PHX,104,103,0
697,0021701091,2018,3,24,HOU,NOP,114,91,0
698,0021701064,2018,3,20,POR,HOU,111,115,0
699,0021701048,2018,3,18,MIN,HOU,120,129,0
700,0021701036,2018,3,17,NOP,HOU,101,107,0
701,0021701023,2018,3,15,HOU,LAC,101,96,0
702,0021701001,2018,3,12,HOU,SAS,109,93,0
703,0021700979,2018,3,9,TOR,HOU,108,105,0
704,0021700968,2018,3,7,MIL,HOU,99,110,0
705,0021700960,2018,3,6,OKC,HOU,112,122,0
706,0021700921,2018,2,28,LAC,HOU,92,105,0
707,0021700905,2018,2,26,UTA,HOU,85,96,0
708,0021700877,2018,2,23,HOU,MIN,120,102,0
709,0021700860,2018,2,14,HOU,SAC,100,91,0
710,0021700849,2018,2,13,MIN,HOU,108,126,0
711,0021700806,2018,2,7,MIA,HOU,101,109,0
712,0021700764,2018,2,1,SAS,HOU,91,102,0
713,0021700748,2018,1,30,HOU,ORL,114,107,0
714,0021700732,2018,1,28,HOU,PHX,113,102,0
715,0021700720,2018,1,26,NOP,HOU,115,113,0
716,0021700689,2018,1,22,HOU,MIA,99,90,0
717,0021700665,2018,1,18,HOU,MIN,116,98,0
718,0021700648,2018,1,15,LAC,HOU,113,102,0
719,0021700626,2018,1,12,PHX,HOU,95,112,0
720,0021700608,2018,1,10,HOU,POR,121,112,0
721,0021700554,2018,1,3,ORL,HOU,98,116,0
722,0021700540,2017,12,31,HOU,LAL,148,142,0
723,0021700521,2017,12,29,WAS,HOU,121,103,0
724,0021700496,2017,12,25,OKC,HOU,112,107,0
725,0021700475,2017,12,22,HOU,LAC,118,128,0
726,0021700459,2017,12,20,HOU,LAL,116,122,0
727,0021700445,2017,12,18,HOU,UTA,120,99,0
728,0021700433,2017,12,16,HOU,MIL,115,111,0
729,0021700428,2017,12,15,HOU,SAS,124,109,0
730,0021700392,2017,12,11,HOU,NOP,130,123,0
731,0021700384,2017,12,9,POR,HOU,117,124,0
732,0021700366,2017,12,7,UTA,HOU,101,112,0
733,0021700338,2017,12,3,LAL,HOU,95,118,0
734,0021700308,2017,11,29,HOU,IND,118,97,0
735,0021700282,2017,11,25,HOU,NYK,117,102,0
736,0021700232,2017,11,18,MEM,HOU,83,105,0
737,0021700216,2017,11,16,PHX,HOU,116,142,0
738,0021700202,2017,11,14,HOU,TOR,113,129,0
739,0021700190,2017,11,12,IND,HOU,95,118,0
740,0021700180,2017,11,11,HOU,MEM,111,96,0
741,0021700140,2017,11,5,HOU,UTA,137,110,0
742,0021700111,2017,11,1,NYK,HOU,97,119,0
743,0021700095,2017,10,30,HOU,PHI,107,115,0
744,0021700080,2017,10,28,MEM,HOU,103,89,0
745,0021700057,2017,10,25,PHI,HOU,104,105,0
746,0021700043,2017,10,23,HOU,MEM,90,98,0
747,0021700013,2017,10,18,SAC,HOU,100,105,0
748,0021701187,2018,4,6,TOR,IND,92,73,0
749,0021701146,2018,4,1,LAC,IND,104,111,0
750,0021701127,2018,3,29,SAC,IND,103,106,0
751,0021701096,2018,3,25,IND,MIA,113,107,0
752,0021701078,2018,3,23,IND,LAC,109,104,0
753,0021700809,2018,3,21,NOP,IND,96,92,0
754,0021701051,2018,3,19,IND,LAL,110,100,0
755,0021701035,2018,3,17,WAS,IND,109,102,0
756,0021701020,2018,3,15,IND,TOR,99,106,0
757,0021701005,2018,3,13,PHI,IND,98,101,0
758,0021700965,2018,3,7,IND,UTA,84,104,0
759,0021700951,2018,3,5,IND,MIL,92,89,0
760,0021700945,2018,3,4,WAS,IND,95,98,0
761,0021700932,2018,3,2,MIL,IND,96,103,0
762,0021700836,2018,2,11,IND,NYK,121,113,0
763,0021700791,2018,2,5,IND,WAS,102,111,0
764,0021700777,2018,2,3,IND,PHI,100,92,0
765,0021700753,2018,1,31,IND,MEM,105,101,0
766,0021700725,2018,1,27,IND,ORL,114,112,0
767,0021700703,2018,1,24,IND,PHX,116,101,0
768,0021700686,2018,1,21,SAS,IND,86,94,0
769,0021700673,2018,1,19,LAL,IND,99,86,0
770,0021700666,2018,1,18,POR,IND,100,86,0
771,0021700647,2018,1,15,UTA,IND,94,109,0
772,0021700636,2018,1,14,PHX,IND,97,120,0
773,0021700604,2018,1,10,IND,MIA,106,114,0
774,0021700591,2018,1,8,IND,MIL,109,96,0
775,0021700561,2018,1,3,MIL,IND,122,101,0
776,0021700538,2017,12,31,IND,MIN,90,107,0
777,0021700404,2017,12,13,IND,OKC,95,100,0
778,0021700340,2017,12,4,IND,NYK,115,97,0
779,0021700319,2017,12,1,TOR,IND,120,115,0
780,0021700290,2017,11,27,IND,ORL,121,109,0
781,0021700271,2017,11,24,IND,TOR,107,104,0
782,0021700243,2017,11,20,ORL,IND,97,105,0
783,0021700235,2017,11,19,MIA,IND,95,120,0
784,0021700208,2017,11,15,MEM,IND,113,116,0
785,0021700150,2017,11,7,IND,NOP,112,117,0
786,0021700142,2017,11,5,NYK,IND,108,101,0
787,0021700121,2017,11,3,PHI,IND,121,110,0
788,0021700101,2017,10,31,IND,SAC,101,83,0
789,0021700086,2017,10,29,IND,SAS,97,94,0
790,0021700060,2017,10,25,OKC,IND,114,96,0
791,0021700052,2017,10,24,MIN,IND,107,130,0
792,0021700029,2017,10,21,MIA,IND,112,108,0
793,0021700018,2017,10,20,IND,POR,96,114,0
794,0021701228,2018,4,11,LAC,LAL,100,115,0
795,0021701212,2018,4,9,LAC,NOP,100,113,0
796,0021701179,2018,4,5,UTA,LAC,117,95,0
797,0021701168,2018,4,3,LAC,SAS,113,110,0
798,0021701137,2018,3,30,POR,LAC,105,96,0
799,0021701122,2018,3,28,PHX,LAC,99,111,0
800,0021701115,2018,3,27,LAC,MIL,105,98,0
801,0021701097,2018,3,25,TOR,LAC,106,117,0
802,0021701070,2018,3,21,MIL,LAC,120,127,0
803,0021701060,2018,3,20,MIN,LAC,123,109,0
804,0021701049,2018,3,18,LAC,POR,109,122,0
805,0021701032,2018,3,16,OKC,LAC,121,113,0
806,0021700991,2018,3,10,LAC,ORL,113,105,0
807,0021700964,2018,3,6,LAC,NOP,116,121,0
808,0021700935,2018,3,2,LAC,NYK,128,105,0
809,0021700881,2018,2,23,PHX,LAC,117,128,0
810,0021700828,2018,2,10,PHI,LAC,112,98,0
811,0021700752,2018,1,30,LAC,POR,96,104,0
812,0021700733,2018,1,28,NOP,LAC,103,112,0
813,0021700718,2018,1,26,MEM,LAC,100,109,0
814,0021700695,2018,1,22,LAC,MIN,118,126,0
815,0021700681,2018,1,20,UTA,LAC,125,113,0
816,0021700628,2018,1,13,LAC,SAC,126,105,0
817,0021700616,2018,1,11,SAC,LAC,115,121,0
818,0021700567,2018,1,4,LAC,OKC,117,127,0
819,0021700553,2018,1,2,LAC,MEM,113,105,0
820,0021700529,2017,12,29,LAL,LAC,106,121,0
821,0021700505,2017,12,26,LAC,SAC,122,95,0
822,0021700487,2017,12,23,MEM,LAC,115,112,0
823,0021700465,2017,12,20,LAC,PHX,108,95,0
824,0021700449,2017,12,18,SAS,LAC,109,91,0
825,0021700432,2017,12,16,MIA,LAC,90,85,0
826,0021700422,2017,12,15,WAS,LAC,100,91,0
827,0021700405,2017,12,13,ORL,LAC,95,106,0
828,0021700396,2017,12,11,LAC,TOR,96,91,0
829,0021700375,2017,12,9,LAC,WAS,113,112,0
830,0021700362,2017,12,6,LAC,MIN,107,113,0
831,0021700336,2017,12,3,MIN,LAC,112,106,0
832,0021700317,2017,11,30,LAC,UTA,107,126,0
833,0021700297,2017,11,27,LAC,LAL,120,115,0
834,0021700286,2017,11,25,SAC,LAC,95,97,0
835,0021700245,2017,11,20,NYK,LAC,107,85,0
836,0021700200,2017,11,13,LAC,PHI,105,109,0
837,0021700178,2017,11,11,NOP,LAC,111,103,0
838,0021700172,2017,11,10,OKC,LAC,120,111,0
839,0021700154,2017,11,7,SAS,LAC,120,107,0
840,0021700137,2017,11,5,LAC,MIA,101,104,0
841,0021700131,2017,11,4,LAC,MEM,104,113,0
842,0021700068,2017,10,26,POR,LAC,103,104,0
843,0021700054,2017,10,24,LAC,UTA,102,84,0
844,0021700037,2017,10,21,LAC,PHX,130,88,0
845,0021700016,2017,10,19,LAL,LAC,92,108,0
846,0021701201,2018,4,8,LAL,UTA,97,112,0
847,0021701190,2018,4,6,LAL,MIN,96,113,0
848,0021701174,2018,4,4,LAL,SAS,122,112,0
849,0021701166,2018,4,3,UTA,LAL,117,110,0
850,0021701155,2018,4,1,LAL,SAC,83,84,0
851,0021701136,2018,3,30,LAL,MIL,122,124,0
852,0021701092,2018,3,24,MEM,LAL,93,100,0
853,0021701075,2018,3,22,NOP,LAL,128,125,0
854,0021701034,2018,3,16,LAL,MIA,91,92,0
855,0021700971,2018,3,7,LAL,ORL,108,107,0
856,0021700956,2018,3,5,LAL,POR,103,108,0
857,0021700940,2018,3,3,SAS,LAL,112,116,0
858,0021700922,2018,3,1,MIA,LAL,113,131,0
859,0021700891,2018,2,24,SAC,LAL,108,113,0
860,0021700866,2018,2,15,MIN,LAL,119,111,0
861,0021700862,2018,2,14,NOP,LAL,139,117,0
862,0021700816,2018,2,8,LAL,OKC,106,81,0
863,0021700804,2018,2,6,LAL,PHX,112,93,0
864,0021700788,2018,2,4,OKC,LAL,104,108,0
865,0021700754,2018,1,31,ORL,LAL,127,105,0
866,0021700735,2018,1,28,TOR,LAL,123,111,0
867,0021700684,2018,1,21,LAL,NYK,127,107,0
868,0021700660,2018,1,17,OKC,LAL,114,90,0
869,0021700645,2018,1,15,MEM,LAL,123,114,0
870,0021700617,2018,1,11,LAL,SAS,93,81,0
871,0021700602,2018,1,9,LAL,SAC,99,86,0
872,0021700565,2018,1,3,LAL,OKC,96,133,0
873,0021700548,2018,1,1,MIN,LAL,114,96,0
874,0021700515,2017,12,27,LAL,MEM,99,109,0
875,0021700497,2017,12,25,LAL,MIN,104,121,0
876,0021700491,2017,12,23,LAL,POR,92,95,0
877,0021700399,2017,12,12,NYK,LAL,113,109,0
878,0021700363,2017,12,7,PHI,LAL,104,107,0
879,0021700266,2017,11,22,SAC,LAL,113,102,0
880,0021700227,2017,11,17,LAL,PHX,113,122,0
881,0021700214,2017,11,15,LAL,PHI,109,115,0
882,0021700196,2017,11,13,PHX,LAL,93,100,0
883,0021700182,2017,11,11,MIL,LAL,98,90,0
884,0021700164,2017,11,9,WAS,LAL,111,95,0
885,0021700145,2017,11,5,LAL,MEM,107,102,0
886,0021700118,2017,11,2,POR,LAL,113,110,0
887,0021700082,2017,10,28,UTA,LAL,96,81,0
888,0021700076,2017,10,27,LAL,TOR,92,101,0
889,0021700064,2017,10,25,LAL,WAS,102,99,0
890,0021700040,2017,10,22,LAL,NOP,112,119,0
891,0021700026,2017,10,20,PHX,LAL,130,132,0
892,0021701227,2018,4,11,OKC,MEM,137,123,0
893,0021701209,2018,4,9,MIN,MEM,113,94,0
894,0021701188,2018,4,6,MEM,SAC,93,94,0
895,0021701173,2018,4,4,NOP,MEM,123,95,0
896,0021701154,2018,4,1,POR,MEM,113,98,0
897,0021701135,2018,3,30,UTA,MEM,107,97,0
898,0021701119,2018,3,28,MEM,POR,108,103,0
899,0021701106,2018,3,26,MIN,MEM,93,101,0
900,0021701066,2018,3,21,PHI,MEM,119,105,0
901,0021701002,2018,3,12,MEM,MIL,103,121,0
902,0021700980,2018,3,9,MEM,UTA,78,95,0
903,0021700954,2018,3,5,SAS,MEM,100,98,0
904,0021700936,2018,3,3,ORL,MEM,107,100,0
905,0021700918,2018,2,28,MEM,PHX,102,110,0
906,0021700885,2018,2,24,MIA,MEM,115,89,0
907,0021700861,2018,2,14,MEM,OKC,114,121,0
908,0021700839,2018,2,11,OKC,MEM,110,92,0
909,0021700808,2018,2,7,MEM,UTA,88,92,0
910,0021700787,2018,2,4,TOR,MEM,101,86,0
911,0021700740,2018,1,29,MEM,PHX,120,109,0
912,0021700707,2018,1,24,MEM,SAS,85,108,0
913,0021700690,2018,1,22,MEM,PHI,105,101,0
914,0021700677,2018,1,20,NOP,MEM,111,104,0
915,0021700670,2018,1,19,MEM,SAC,106,88,0
916,0021700658,2018,1,17,MEM,NYK,105,99,0
917,0021700609,2018,1,10,MEM,NOP,105,102,0
918,0021700575,2018,1,5,MEM,WAS,100,102,0
919,0021700543,2017,12,31,SAC,MEM,96,114,0
920,0021700504,2017,12,26,PHX,MEM,99,97,0
921,0021700469,2017,12,21,PHX,MEM,97,95,0
922,0021700406,2017,12,13,WAS,MEM,93,87,0
923,0021700393,2017,12,11,MEM,MIA,82,107,0
924,0021700382,2017,12,9,MEM,OKC,101,102,0
925,0021700371,2017,12,8,MEM,TOR,107,116,0
926,0021700357,2017,12,6,NYK,MEM,99,88,0
927,0021700345,2017,12,4,MEM,MIN,95,92,0
928,0021700323,2017,12,1,MEM,SAS,79,95,0
929,0021700311,2017,11,29,SAS,MEM,104,95,0
930,0021700246,2017,11,20,MEM,POR,92,100,0
931,0021700194,2017,11,13,MIL,MEM,110,103,0
932,0021700157,2017,11,7,POR,MEM,97,98,0
933,0021700112,2017,11,1,MEM,ORL,99,101,0
934,0021700008,2017,10,18,MEM,NOP,103,91,0
935,0021701221,2018,4,11,MIA,TOR,116,109,0
936,0021701206,2018,4,9,MIA,OKC,93,115,0
937,0021701186,2018,4,6,NYK,MIA,122,98,0
938,0021701084,2018,3,23,OKC,MIA,105,99,0
939,0021701068,2018,3,21,MIA,NYK,119,98,0
940,0021701018,2018,3,14,SAC,MIA,123,119,0
941,0021701004,2018,3,12,POR,MIA,115,99,0
942,0021700988,2018,3,10,MIA,WAS,129,102,0
943,0021700973,2018,3,8,MIA,PHI,108,99,0
944,0021700959,2018,3,6,WAS,MIA,117,113,0
945,0021700952,2018,3,5,MIA,PHX,125,103,0
946,0021700909,2018,2,27,MIA,PHI,102,101,0
947,0021700879,2018,2,23,NOP,MIA,124,123,0
948,0021700855,2018,2,14,PHI,MIA,104,102,0
949,0021700847,2018,2,13,TOR,MIA,115,112,0
950,0021700821,2018,2,9,MIA,MIL,91,85,0
951,0021700792,2018,2,5,MIA,ORL,109,111,0
952,0021700770,2018,2,2,PHI,MIA,103,97,0
953,0021700710,2018,1,25,MIA,SAC,88,89,0
954,0021700659,2018,1,17,MIL,MIA,101,106,0
955,0021700634,2018,1,14,MIA,MIL,97,79,0
956,0021700599,2018,1,9,TOR,MIA,89,90,0
957,0021700586,2018,1,7,MIA,UTA,103,102,0
958,0021700568,2018,1,5,MIA,NYK,107,103,0
959,0021700531,2017,12,30,ORL,MIA,111,117,0
960,0021700500,2017,12,26,MIA,ORL,107,89,0
961,0021700486,2017,12,23,MIA,NOP,94,109,0
962,0021700408,2017,12,13,MIA,POR,95,102,0
963,0021700361,2017,12,6,SAS,MIA,117,105,0
964,0021700306,2017,11,29,NYK,MIA,115,86,0
965,0021700272,2017,11,24,MIN,MIA,97,109,0
966,0021700218,2017,11,17,WAS,MIA,88,91,0
967,0021700205,2017,11,15,MIA,WAS,93,102,0
968,0021700175,2017,11,10,UTA,MIA,74,84,0
969,0021700162,2017,11,8,PHX,MIA,115,126,0
970,0021700093,2017,10,30,MIA,MIN,122,125,0
971,0021700059,2017,10,25,MIA,SAS,100,117,0
972,0021700005,2017,10,18,ORL,MIA,116,109,0
973,0021701223,2018,4,11,PHI,MIL,130,95,0
974,0021701208,2018,4,9,MIL,ORL,102,86,0
975,0021701192,2018,4,7,NYK,MIL,102,115,0
976,0021701095,2018,3,25,MIL,SAS,106,103,0
977,0021701016,2018,3,14,ORL,MIL,126,117,0
978,0021700981,2018,3,9,MIL,NYK,120,112,0
979,0021700947,2018,3,4,MIL,PHI,118,110,0
980,0021700910,2018,2,27,MIL,WAS,104,107,0
981,0021700893,2018,2,25,MIL,NOP,121,123,0
982,0021700876,2018,2,23,TOR,MIL,119,122,0
983,0021700827,2018,2,10,ORL,MIL,104,111,0
984,0021700801,2018,2,6,NYK,MIL,89,103,0
985,0021700771,2018,2,2,MIL,NYK,92,90,0
986,0021700763,2018,2,1,MIN,MIL,108,89,0
987,0021700741,2018,1,29,MIL,PHI,107,95,0
988,0021700691,2018,1,22,MIL,PHX,109,105,0
989,0021700678,2018,1,20,PHI,MIL,116,94,0
990,0021700640,2018,1,15,WAS,MIL,95,104,0
991,0021700610,2018,1,10,MIL,ORL,110,103,0
992,0021700583,2018,1,6,WAS,MIL,103,110,0
993,0021700571,2018,1,5,MIL,TOR,110,129,0
994,0021700546,2018,1,1,TOR,MIL,131,127,0
995,0021700526,2017,12,29,OKC,MIL,95,97,0
996,0021700518,2017,12,28,MIL,MIN,102,96,0
997,0021700410,2017,12,13,NOP,MIL,115,108,0
998,0021700381,2017,12,9,MIL,UTA,117,100,0
